 Id,X,Y,Slice
4340,1260.786,202.643,14
4341,1249.214,135.786,14
4342,1224.786,129.357,14
4343,1206.786,146.071,14
4344,1214.5,161.5,14
4345,1291.643,221.929,14
4346,1179.786,94.643,14
4347,1181.071,65.071,14
4348,1200.357,85.643,14
4349,1211.929,66.357,14
4350,1251.786,34.214,14
4351,1125.786,0.786,14
4352,1112.929,48.357,14
4353,1089.786,130.643,14
4354,1076.929,137.071,14
4355,1092.357,184.643,14
4356,1127.071,185.929,14
4357,1165.643,230.929,14
4358,1132.214,283.643,14
4359,1083.357,306.786,14
4360,1079.5,326.071,14
4361,1069.214,255.357,14
4362,1037.071,245.071,14
4363,1031.929,259.214,14
4364,1040.929,223.214,14
4365,1048.643,216.786,14
4366,871.214,407.071,14
4367,842.929,426.357,14
4368,799.214,400.643,14
4369,749.071,390.357,14
4370,781.214,434.071,14
4371,767.071,453.357,14
4372,956.071,353.071,14
4373,948.357,306.786,14
4374,921.357,295.214,14
4375,881.5,300.357,14
4376,854.5,306.786,14
4377,885.357,248.929,14
4378,908.5,252.786,14
4379,903.357,238.643,14
4380,927.786,242.5,14
4381,929.071,198.786,14
4382,965.071,211.643,14
4383,967.643,179.5,14
4384,998.5,146.071,14
4385,936.786,164.071,14
4386,894.357,153.786,14
4387,871.214,156.357,14
4388,851.929,137.071,14
4389,868.643,120.357,14
4390,962.5,77.929,14
4391,972.786,85.643,14
4392,905.929,26.5,14
4393,908.5,86.929,14
4394,1017.786,58.643,14
4395,1039.643,29.071,14
4396,989.5,7.214,14
4397,1015.214,398.071,14
4398,700.214,548.5,14
4399,701.5,620.5,14
4400,688.643,641.071,14
4401,727.214,709.214,14
4402,684.786,702.786,14
4403,749.071,693.786,14
4404,686.071,481.643,14
4405,779.929,306.786,14
4406,772.214,283.643,14
4407,754.214,300.357,14
4408,819.786,239.929,14
4409,749.071,233.5,14
4410,695.071,265.643,14
4411,700.214,237.357,14
4412,692.5,225.786,14
4413,701.5,189.786,14
4414,695.071,171.786,14
4415,682.214,184.643,14
4416,637.214,176.929,14
4417,779.929,166.643,14
4418,737.5,149.929,14
4419,779.929,99.786,14
4420,728.5,86.929,14
4421,719.5,117.786,14
4422,648.786,117.786,14
4423,641.071,138.357,14
4424,646.214,83.071,14
4425,675.786,47.071,14
4426,732.357,29.071,14
4427,778.643,62.5,14
4428,805.643,66.357,14
4429,1130.929,448.214,14
4430,920.071,502.214,14
4431,677.071,376.214,14
4432,664.214,544.643,14
4433,661.643,641.071,14
4434,647.5,630.786,14
4435,642.357,646.214,14
4436,625.643,668.071,14
4437,589.643,655.214,14
4438,596.071,641.071,14
4439,571.643,635.929,14
4440,578.071,624.357,14
4441,561.357,635.929,14
4442,605.071,611.5,14
4443,617.929,620.5,14
4444,543.357,652.643,14
4445,531.786,650.071,14
4446,504.786,637.214,14
4447,502.214,647.5,14
4448,543.357,691.214,14
4449,518.929,594.786,14
4450,533.071,587.071,14
4451,562.643,567.786,14
4452,615.357,553.643,14
4453,497.071,533.071,14
4454,509.929,536.929,14
4455,540.786,527.929,14
4456,544.643,504.786,14
4457,561.357,461.071,14
4458,617.929,430.214,14
4459,620.5,493.214,14
4460,585.786,524.071,14
4461,652.643,337.643,14
4462,634.643,329.929,14
4463,615.357,329.929,14
4464,639.786,350.5,14
4465,552.357,400.643,14
4466,557.5,391.643,14
4467,518.929,414.786,14
4468,530.5,435.357,14
4469,477.786,446.929,14
4470,462.357,462.357,14
4471,454.643,473.929,14
4472,452.071,495.786,14
4473,436.643,512.5,14
4474,437.929,463.643,14
4475,454.643,390.357,14
4476,484.214,387.786,14
4477,543.357,336.357,14
4478,552.357,323.5,14
4479,561.357,287.5,14
4480,485.5,301.643,14
4481,450.786,283.643,14
4482,450.786,306.786,14
4483,468.786,323.5,14
4484,426.357,301.643,14
4485,423.786,266.929,14
4486,419.929,245.071,14
4487,394.214,232.214,14
4488,365.929,232.214,14
4489,362.071,220.643,14
4490,437.929,210.357,14
4491,479.071,193.643,14
4492,499.643,201.357,14
4493,520.214,178.214,14
4494,534.357,165.357,14
4495,543.357,207.786,14
4496,617.929,238.643,14
4497,578.071,140.929,14
4498,572.929,72.786,14
4499,526.643,115.214,14
4500,521.5,62.5,14
4501,603.786,17.5,14
4502,594.786,3.357,14
4503,553.643,11.071,14
4504,529.214,11.071,14
4505,455.929,11.071,14
4506,421.214,8.5,14
4507,398.071,32.929,14
4508,413.5,43.214,14
4509,387.786,72.786,14
4510,391.643,80.5,14
4511,416.071,67.643,14
4512,401.929,102.357,14
4513,417.357,108.786,14
4514,432.786,112.643,14
4515,454.643,104.929,14
4516,473.929,71.5,14
4517,452.071,161.5,14
4518,381.357,182.071,14
4519,355.643,198.786,14
4520,336.357,175.643,14
4521,306.786,203.929,14
4522,284.929,197.5,14
4523,290.071,182.071,14
4524,281.071,230.929,14
4525,310.643,218.071,14
4526,326.071,304.214,14
4527,340.214,378.786,14
4528,308.071,356.929,14
4529,395.5,360.786,14
4530,398.071,373.643,14
4531,346.643,437.929,14
4532,328.643,481.643,14
4533,367.214,437.929,14
4534,437.929,416.071,14
4535,353.071,507.357,14
4536,409.643,611.5,14
4537,407.071,562.643,14
4538,414.786,508.643,14
4539,440.5,589.643,14
4540,337.643,544.643,14
4541,347.929,614.071,14
4542,383.929,669.357,14
4543,410.929,665.5,14
4544,414.786,666.786,14
4545,439.214,688.643,14
4546,300.357,683.5,14
4547,359.5,723.357,14
4548,247.643,701.5,14
4549,252.786,723.357,14
4550,282.357,641.071,14
4551,282.357,616.643,14
4552,273.357,607.643,14
4553,243.786,608.929,14
4554,201.357,581.929,14
4555,180.786,556.214,14
4556,288.786,561.357,14
4557,155.071,678.357,14
4558,72.786,684.786,14
4559,98.5,637.214,14
4560,188.5,664.214,14
4561,149.929,719.5,14
4562,104.929,589.643,14
4563,88.214,583.214,14
4564,85.643,589.643,14
4565,75.357,594.786,14
4566,53.5,599.929,14
4567,81.786,624.357,14
4568,50.929,539.5,14
4569,9.786,508.643,14
4570,41.929,490.643,14
4571,52.214,434.071,14
4572,71.5,452.071,14
4573,113.929,484.214,14
4574,151.214,464.929,14
4575,188.5,457.214,14
4576,149.929,436.643,14
4577,117.786,445.643,14
4578,116.5,425.071,14
4579,120.357,395.5,14
4580,125.5,383.929,14
4581,167.929,403.214,14
4582,229.643,418.643,14
4583,256.643,409.643,14
4584,278.5,434.071,14
4585,252.786,493.214,14
4586,218.071,490.643,14
4587,124.214,350.5,14
4588,88.214,368.5,14
4589,94.643,350.5,14
4590,61.214,376.214,14
4591,8.5,371.071,14
4592,130.643,335.071,14
4593,175.643,301.643,14
4594,212.929,301.643,14
4595,259.214,257.929,14
4596,194.929,230.929,14
4597,206.5,189.786,14
4598,182.071,165.357,14
4599,202.643,143.5,14
4600,257.929,131.929,14
4601,229.643,54.786,14
4602,278.5,40.643,14
4603,293.929,21.357,14
4604,324.786,22.643,14
4605,167.929,88.214,14
4606,137.071,48.357,14
4607,68.929,44.5,14
4608,23.929,27.786,14
4609,2.071,98.5,14
4610,8.5,124.214,14
4611,58.643,70.214,14
4612,77.929,89.5,14
4613,43.214,218.071,14
4614,45.786,228.357,14
4615,13.643,209.071,14
4616,83.071,179.5,14
4617,115.214,214.214,14
4618,115.214,266.929,14
4619,133.214,277.214,14
4620,102.357,296.5,14
4621,72.786,295.214,14
4622,79.214,313.214,14
4623,63.786,299.071,14
4624,40.643,309.357,14
4625,11.071,320.929,14
4626,14.929,266.929,14
4627,-0.5,236.071,14
4628,310.643,391.643,14
4629,669.357,454.643,14
4630,290.071,89.5,14
4631,364.643,706.643,14
4632,1287.786,713.071,15
4633,1222.214,710.5,15
4634,1222.214,693.786,15
4635,1182.357,693.786,15
4636,1184.929,675.786,15
4637,1175.929,648.786,15
4638,1166.929,638.5,15
4639,1143.786,656.5,15
4640,1084.643,679.643,15
4641,1255.643,666.786,15
4642,1249.214,648.786,15
4643,1178.5,587.071,15
4644,1179.786,562.643,15
4645,1100.071,602.5,15
4646,1088.5,598.643,15
4647,1057.643,590.929,15
4648,1039.643,589.643,15
4649,1280.071,551.071,15
4650,1232.5,542.071,15
4651,1214.5,495.786,15
4652,1190.071,450.786,15
4653,1179.786,422.5,15
4654,1205.5,404.5,15
4655,1233.786,437.929,15
4656,1130.929,413.5,15
4657,1152.786,390.357,15
4658,1143.786,497.071,15
4659,1223.5,359.5,15
4660,1281.357,363.357,15
4661,1287.786,319.643,15
4662,1281.357,288.786,15
4663,1083.357,484.214,15
4664,1129.643,491.929,15
4665,984.357,589.643,15
4666,984.357,579.357,15
4667,959.929,588.357,15
4668,961.214,598.643,15
4669,972.786,669.357,15
4670,975.357,682.214,15
4671,975.357,619.214,15
4672,1011.357,558.786,15
4673,1073.071,611.5,15
4674,994.643,488.071,15
4675,963.786,476.5,15
4676,927.786,484.214,15
4677,935.5,556.214,15
4678,1060.214,522.786,15
4679,832.643,511.214,15
4680,857.071,529.214,15
4681,860.929,611.5,15
4682,900.786,633.357,15
4683,902.071,647.5,15
4684,908.5,698.929,15
4685,815.929,665.5,15
4686,818.5,635.929,15
4687,797.929,590.929,15
4688,754.214,578.071,15
4689,709.214,551.071,15
4690,669.357,540.786,15
4691,612.786,551.071,15
4692,569.071,565.214,15
4693,526.643,587.071,15
4694,497.071,621.786,15
4695,503.5,646.214,15
4696,533.071,648.786,15
4697,544.643,660.357,15
4698,562.643,634.643,15
4699,590.929,616.643,15
4700,585.786,628.214,15
4701,589.643,638.5,15
4702,607.643,612.786,15
4703,623.071,621.786,15
4704,648.786,625.643,15
4705,646.214,637.214,15
4706,657.786,639.786,15
4707,621.786,659.071,15
4708,552.357,689.929,15
4709,580.643,656.5,15
4710,696.357,697.643,15
4711,732.357,702.786,15
4712,750.357,700.214,15
4713,733.643,677.071,15
4714,686.071,643.643,15
4715,695.071,621.786,15
4716,698.929,635.929,15
4717,1015.214,400.643,15
4718,977.929,395.5,15
4719,956.071,356.929,15
4720,952.214,313.214,15
4721,920.071,291.357,15
4722,876.357,297.786,15
4723,857.071,309.357,15
4724,779.929,308.071,15
4725,774.786,288.786,15
4726,759.357,299.071,15
4727,833.929,423.786,15
4728,873.786,404.5,15
4729,799.214,394.214,15
4730,786.357,434.071,15
4731,763.214,461.071,15
4732,747.786,389.071,15
4733,1065.357,323.5,15
4734,1080.786,302.929,15
4735,1107.786,281.071,15
4736,1134.786,286.214,15
4737,1202.929,274.643,15
4738,1154.071,232.214,15
4739,1127.071,184.643,15
4740,1089.786,166.643,15
4741,1076.929,134.5,15
4742,1084.643,126.786,15
4743,1191.357,84.357,15
4744,1188.786,74.071,15
4745,1193.929,66.357,15
4746,1214.5,65.071,15
4747,1247.929,30.357,15
4748,1246.643,126.786,15
4749,1211.929,147.357,15
4750,1228.643,128.071,15
4751,1222.214,169.214,15
4752,1258.214,206.5,15
4753,1070.5,256.643,15
4754,1046.071,243.786,15
4755,1037.071,257.929,15
4756,1044.786,223.214,15
4757,1051.214,215.5,15
4758,1006.214,209.071,15
4759,959.929,209.071,15
4760,936.786,236.071,15
4761,929.071,242.5,15
4762,921.357,245.071,15
4763,934.214,200.071,15
4764,944.5,174.357,15
4765,976.643,183.357,15
4766,994.643,155.071,15
4767,912.357,156.357,15
4768,876.357,156.357,15
4769,858.357,143.5,15
4770,876.357,124.214,15
4771,918.786,86.929,15
4772,903.357,29.071,15
4773,957.357,81.786,15
4774,966.357,88.214,15
4775,1013.929,57.357,15
4776,992.071,16.214,15
4777,1038.357,23.929,15
4778,1127.071,11.071,15
4779,1103.929,45.786,15
4780,887.929,250.214,15
4781,822.357,233.5,15
4782,620.5,435.357,15
4783,625.643,489.357,15
4784,691.214,486.786,15
4785,684.786,381.357,15
4786,655.214,338.929,15
4787,634.643,331.214,15
4788,612.786,328.643,15
4789,634.643,356.929,15
4790,695.071,274.643,15
4791,763.214,233.5,15
4792,700.214,234.786,15
4793,688.643,225.786,15
4794,675.786,189.786,15
4795,706.643,191.071,15
4796,706.643,170.5,15
4797,720.786,158.929,15
4798,740.071,144.786,15
4799,782.5,164.071,15
4800,724.643,112.643,15
4801,731.071,92.071,15
4802,745.214,38.071,15
4803,777.357,103.643,15
4804,774.786,62.5,15
4805,804.357,61.214,15
4806,669.357,453.357,15
4807,617.929,243.786,15
4808,637.214,174.357,15
4809,644.929,142.214,15
4810,644.929,120.357,15
4811,639.786,113.929,15
4812,644.929,92.071,15
4813,673.214,47.071,15
4814,603.786,25.214,15
4815,597.357,4.643,15
4816,548.5,11.071,15
4817,529.214,11.071,15
4818,499.643,16.214,15
4819,525.357,56.071,15
4820,575.5,76.643,15
4821,520.214,117.786,15
4822,570.357,137.071,15
4823,535.643,164.071,15
4824,526.643,176.929,15
4825,542.071,209.071,15
4826,503.5,202.643,15
4827,490.643,198.786,15
4828,561.357,278.5,15
4829,493.214,299.071,15
4830,542.071,332.5,15
4831,553.643,327.357,15
4832,561.357,320.929,15
4833,558.786,386.5,15
4834,563.929,403.214,15
4835,543.357,434.071,15
4836,529.214,426.357,15
4837,558.786,459.786,15
4838,561.357,479.071,15
4839,543.357,502.214,15
4840,535.643,527.929,15
4841,513.786,531.786,15
4842,490.643,539.5,15
4843,435.357,684.786,15
4844,422.5,665.5,15
4845,416.071,675.786,15
4846,386.5,668.071,15
4847,369.786,696.357,15
4848,362.071,725.929,15
4849,310.643,689.929,15
4850,284.929,634.643,15
4851,283.643,614.071,15
4852,269.5,605.071,15
4853,250.214,610.214,15
4854,251.5,714.357,15
4855,152.5,720.786,15
4856,162.786,725.929,15
4857,155.071,687.357,15
4858,77.929,683.5,15
4859,7.214,715.643,15
4860,102.357,641.071,15
4861,75.357,612.786,15
4862,47.071,601.214,15
4863,72.786,590.929,15
4864,95.929,579.357,15
4865,95.929,581.929,15
4866,52.214,526.643,15
4867,-0.5,511.214,15
4868,48.357,484.214,15
4869,77.929,453.357,15
4870,57.357,434.071,15
4871,120.357,486.786,15
4872,139.643,472.643,15
4873,179.5,452.071,15
4874,214.214,485.5,15
4875,243.786,493.214,15
4876,185.929,566.5,15
4877,197.5,581.929,15
4878,284.929,562.643,15
4879,328.643,543.357,15
4880,349.214,612.786,15
4881,409.643,607.643,15
4882,412.214,560.071,15
4883,439.214,507.357,15
4884,461.071,495.786,15
4885,455.929,477.786,15
4886,440.5,467.5,15
4887,459.786,462.357,15
4888,480.357,440.5,15
4889,437.929,408.357,15
4890,458.5,390.357,15
4891,490.643,378.786,15
4892,333.786,482.929,15
4893,362.071,503.5,15
4894,346.643,427.643,15
4895,341.5,385.214,15
4896,260.5,399.357,15
4897,275.929,426.357,15
4898,219.357,413.5,15
4899,149.929,432.786,15
4900,106.214,446.929,15
4901,121.643,426.357,15
4902,121.643,407.071,15
4903,124.214,394.214,15
4904,171.786,398.071,15
4905,131.929,347.929,15
4906,93.357,354.357,15
4907,81.786,355.643,15
4908,86.929,362.071,15
4909,56.071,373.643,15
4910,39.357,369.786,15
4911,25.214,328.643,15
4912,48.357,318.357,15
4913,49.643,301.643,15
4914,66.357,305.5,15
4915,71.5,291.357,15
4916,101.071,296.5,15
4917,122.929,266.929,15
4918,138.357,281.071,15
4919,119.071,329.929,15
4920,142.214,328.643,15
4921,173.071,308.071,15
4922,209.071,300.357,15
4923,20.071,266.929,15
4924,43.214,223.214,15
4925,44.5,225.786,15
4926,7.214,236.071,15
4927,12.357,310.643,15
4928,5.929,207.786,15
4929,74.071,182.071,15
4930,54.786,71.5,15
4931,65.071,53.5,15
4932,26.5,25.214,15
4933,2.071,90.786,15
4934,140.929,44.5,15
4935,171.786,84.357,15
4936,238.643,57.357,15
4937,239.929,149.929,15
4938,206.5,146.071,15
4939,200.071,188.5,15
4940,207.786,225.786,15
4941,254.071,265.643,15
4942,287.5,229.643,15
4943,314.5,224.5,15
4944,287.5,210.357,15
4945,309.357,193.643,15
4946,293.929,179.5,15
4947,329.929,161.5,15
4948,286.214,110.071,15
4949,288.786,23.929,15
4950,340.214,34.214,15
4951,382.643,66.357,15
4952,382.643,84.357,15
4953,405.786,45.786,15
4954,417.357,9.786,15
4955,464.929,16.214,15
4956,453.357,68.929,15
4957,454.643,94.643,15
4958,408.357,102.357,15
4959,414.786,120.357,15
4960,423.786,81.786,15
4961,439.214,214.214,15
4962,422.5,243.786,15
4963,423.786,259.214,15
4964,450.786,281.071,15
4965,457.214,309.357,15
4966,468.786,328.643,15
4967,422.5,299.071,15
4968,395.5,369.786,15
4969,331.214,358.214,15
4970,304.214,356.929,15
4971,335.071,306.786,15
4972,371.071,234.786,15
4973,371.071,214.214,15
4974,344.071,201.357,15
4975,184.643,668.071,15
4976,187.214,162.786,15
4977,112.643,211.643,15
4978,448.214,158.929,15
4979,963.786,526.643,15
4980,1283.929,715.643,16
4981,1256.929,666.786,16
4982,1223.5,707.929,16
4983,1183.643,686.071,16
4984,1184.929,659.071,16
4985,1177.214,644.929,16
4986,1173.357,642.357,16
4987,1134.786,655.214,16
4988,1084.643,680.929,16
4989,1093.643,633.357,16
4990,1075.643,624.357,16
4991,1046.071,584.5,16
4992,1060.214,590.929,16
4993,1092.357,590.929,16
4994,1097.5,605.071,16
4995,1178.5,587.071,16
4996,1183.643,562.643,16
4997,1218.357,534.357,16
4998,1224.786,547.214,16
4999,1264.643,547.214,16
5000,1232.5,597.357,16
5001,1214.5,481.643,16
5002,1165.643,506.071,16
5003,1127.071,497.071,16
5004,1082.071,481.643,16
5005,1067.929,526.643,16
5006,1019.071,560.071,16
5007,988.214,574.214,16
5008,975.357,590.929,16
5009,971.5,580.643,16
5010,959.929,599.929,16
5011,972.786,614.071,16
5012,974.071,665.5,16
5013,974.071,689.929,16
5014,1191.357,459.786,16
5015,1196.5,436.643,16
5016,1182.357,422.5,16
5017,1213.214,405.786,16
5018,1231.214,437.929,16
5019,1124.5,408.357,16
5020,1173.357,385.214,16
5021,1283.929,364.643,16
5022,1214.5,355.643,16
5023,1292.929,326.071,16
5024,1282.643,282.357,16
5025,1204.214,275.929,16
5026,1142.5,286.214,16
5027,1102.643,291.357,16
5028,1084.643,296.5,16
5029,1074.357,322.214,16
5030,1069.214,268.214,16
5031,1025.5,259.214,16
5032,1031.929,241.214,16
5033,1044.786,215.5,16
5034,1096.214,179.5,16
5035,1071.786,137.071,16
5036,1085.929,134.5,16
5037,1134.786,185.929,16
5038,1164.357,230.929,16
5039,1247.929,197.5,16
5040,1227.357,171.786,16
5041,1223.5,143.5,16
5042,1229.929,121.643,16
5043,1241.5,131.929,16
5044,1277.5,167.929,16
5045,1200.357,81.786,16
5046,1184.929,83.071,16
5047,1181.071,79.214,16
5048,1181.071,62.5,16
5049,1215.786,56.071,16
5050,1242.786,45.786,16
5051,1137.357,13.643,16
5052,1038.357,18.786,16
5053,997.214,16.214,16
5054,997.214,11.071,16
5055,1016.5,67.643,16
5056,975.357,88.214,16
5057,954.786,88.214,16
5058,921.357,88.214,16
5059,904.643,40.643,16
5060,998.5,160.214,16
5061,1010.071,140.929,16
5062,948.357,157.643,16
5063,947.071,170.5,16
5064,954.786,180.786,16
5065,961.214,203.929,16
5066,1006.214,209.071,16
5067,931.643,200.071,16
5068,914.929,160.214,16
5069,867.357,164.071,16
5070,854.5,146.071,16
5071,876.357,121.643,16
5072,930.357,230.929,16
5073,925.214,245.071,16
5074,917.5,246.357,16
5075,890.5,234.786,16
5076,889.214,252.786,16
5077,822.357,234.786,16
5078,860.929,297.786,16
5079,890.5,299.071,16
5080,918.786,302.929,16
5081,949.643,302.929,16
5082,953.5,349.214,16
5083,975.357,385.214,16
5084,1013.929,396.786,16
5085,997.214,493.214,16
5086,965.071,475.214,16
5087,913.643,490.643,16
5088,930.357,552.357,16
5089,898.214,633.357,16
5090,894.357,644.929,16
5091,904.643,697.643,16
5092,862.214,617.929,16
5093,814.643,644.929,16
5094,809.5,661.643,16
5095,808.214,725.929,16
5096,749.071,696.357,16
5097,742.643,702.786,16
5098,701.5,700.214,16
5099,729.786,677.071,16
5100,696.357,644.929,16
5101,689.929,625.643,16
5102,797.929,590.929,16
5103,751.643,579.357,16
5104,713.071,558.786,16
5105,670.643,542.071,16
5106,679.643,481.643,16
5107,759.357,454.643,16
5108,783.786,449.5,16
5109,836.5,427.643,16
5110,868.643,407.071,16
5111,797.929,395.5,16
5112,750.357,387.786,16
5113,823.643,507.357,16
5114,781.214,306.786,16
5115,772.214,283.643,16
5116,769.643,227.071,16
5117,782.5,161.5,16
5118,724.643,147.357,16
5119,731.071,116.5,16
5120,779.929,98.5,16
5121,728.5,89.5,16
5122,741.357,29.071,16
5123,808.214,62.5,16
5124,680.929,49.643,16
5125,650.071,89.5,16
5126,641.071,125.5,16
5127,650.071,124.214,16
5128,646.214,142.214,16
5129,702.786,174.357,16
5130,709.214,191.071,16
5131,683.5,192.357,16
5132,635.929,166.643,16
5133,687.357,229.643,16
5134,701.5,234.786,16
5135,705.357,273.357,16
5136,678.357,378.786,16
5137,1019.071,427.643,16
5138,1133.5,448.214,16
5139,642.357,351.786,16
5140,648.786,340.214,16
5141,635.929,327.357,16
5142,603.786,326.071,16
5143,554.929,318.357,16
5144,544.643,328.643,16
5145,538.214,336.357,16
5146,554.929,381.357,16
5147,563.929,400.643,16
5148,616.643,431.5,16
5149,601.214,421.214,16
5150,665.5,450.786,16
5151,628.214,486.786,16
5152,593.5,520.214,16
5153,610.214,551.071,16
5154,616.643,612.786,16
5155,616.643,626.929,16
5156,637.214,626.929,16
5157,637.214,646.214,16
5158,664.214,637.214,16
5159,656.5,652.643,16
5160,625.643,660.357,16
5161,587.071,657.786,16
5162,581.929,637.214,16
5163,580.643,625.643,16
5164,566.5,638.5,16
5165,534.357,652.643,16
5166,542.071,693.786,16
5167,506.071,646.214,16
5168,490.643,621.786,16
5169,534.357,580.643,16
5170,562.643,563.929,16
5171,539.5,526.643,16
5172,544.643,500.929,16
5173,515.071,534.357,16
5174,489.357,540.786,16
5175,566.5,462.357,16
5176,551.071,436.643,16
5177,525.357,413.5,16
5178,484.214,377.5,16
5179,457.214,376.214,16
5180,470.071,413.5,16
5181,477.786,437.929,16
5182,461.071,457.214,16
5183,441.786,464.929,16
5184,452.071,479.071,16
5185,455.929,500.929,16
5186,443.071,509.929,16
5187,413.5,563.929,16
5188,413.5,608.929,16
5189,430.214,664.214,16
5190,413.5,677.071,16
5191,431.5,684.786,16
5192,372.357,666.786,16
5193,373.643,696.357,16
5194,363.357,723.357,16
5195,304.214,678.357,16
5196,283.643,644.929,16
5197,286.214,616.643,16
5198,264.357,611.5,16
5199,248.929,611.5,16
5200,356.929,619.214,16
5201,616.643,239.929,16
5202,570.357,283.643,16
5203,489.357,304.214,16
5204,457.214,284.929,16
5205,448.214,306.786,16
5206,461.071,318.357,16
5207,422.5,304.214,16
5208,427.643,260.5,16
5209,414.786,252.786,16
5210,446.929,216.786,16
5211,484.214,198.786,16
5212,506.071,200.071,16
5213,530.5,174.357,16
5214,540.786,164.071,16
5215,570.357,147.357,16
5216,547.214,201.357,16
5217,525.357,117.786,16
5218,574.214,131.929,16
5219,574.214,86.929,16
5220,525.357,65.071,16
5221,608.929,18.786,16
5222,596.071,3.357,16
5223,549.786,9.786,16
5224,533.071,8.5,16
5225,509.929,16.214,16
5226,448.214,14.929,16
5227,417.357,43.214,16
5228,425.071,63.786,16
5229,387.786,68.929,16
5230,381.357,79.214,16
5231,400.643,97.214,16
5232,412.214,101.071,16
5233,422.5,115.214,16
5234,458.5,102.357,16
5235,466.214,77.929,16
5236,449.5,170.5,16
5237,386.5,182.071,16
5238,373.643,229.643,16
5239,362.071,230.929,16
5240,374.929,210.357,16
5241,354.357,200.071,16
5242,335.071,171.786,16
5243,405.786,350.5,16
5244,401.929,360.786,16
5245,399.357,376.214,16
5246,437.929,409.643,16
5247,382.643,390.357,16
5248,336.357,432.786,16
5249,342.786,445.643,16
5250,364.643,511.214,16
5251,329.929,538.214,16
5252,300.357,540.786,16
5253,287.5,563.929,16
5254,332.5,482.929,16
5255,419.929,504.786,16
5256,396.786,468.786,16
5257,326.071,383.929,16
5258,336.357,355.643,16
5259,329.929,315.786,16
5260,304.214,346.643,16
5261,246.357,401.929,16
5262,236.071,412.214,16
5263,257.929,506.071,16
5264,210.357,493.214,16
5265,194.929,570.357,16
5266,202.643,574.214,16
5267,248.929,713.071,16
5268,212.929,724.643,16
5269,180.786,670.643,16
5270,160.214,678.357,16
5271,135.786,727.214,16
5272,161.5,722.071,16
5273,74.071,679.643,16
5274,107.5,635.929,16
5275,83.071,619.214,16
5276,52.214,598.643,16
5277,74.071,593.5,16
5278,85.643,588.357,16
5279,99.786,597.357,16
5280,54.786,530.5,16
5281,8.5,507.357,16
5282,45.786,481.643,16
5283,53.5,436.643,16
5284,62.5,449.5,16
5285,108.786,445.643,16
5286,135.786,417.357,16
5287,120.357,403.214,16
5288,122.929,389.071,16
5289,170.5,401.929,16
5290,149.929,427.643,16
5291,174.357,449.5,16
5292,143.5,467.5,16
5293,115.214,488.071,16
5294,97.214,373.643,16
5295,101.071,354.357,16
5296,86.929,351.786,16
5297,59.929,376.214,16
5298,14.929,376.214,16
5299,5.929,323.5,16
5300,50.929,309.357,16
5301,66.357,299.071,16
5302,81.786,286.214,16
5303,76.643,305.5,16
5304,84.357,299.071,16
5305,115.214,266.929,16
5306,119.071,333.786,16
5307,149.929,283.643,16
5308,176.929,300.357,16
5309,212.929,300.357,16
5310,251.5,254.071,16
5311,209.071,230.929,16
5312,211.643,184.643,16
5313,214.214,146.071,16
5314,178.214,156.357,16
5315,245.071,142.214,16
5316,300.357,171.786,16
5317,296.5,194.929,16
5318,311.929,198.786,16
5319,304.214,215.5,16
5320,278.5,225.786,16
5321,236.071,52.214,16
5322,160.214,95.929,16
5323,137.071,45.786,16
5324,71.5,43.214,16
5325,29.071,25.214,16
5326,13.643,13.643,16
5327,58.643,71.5,16
5328,74.071,84.357,16
5329,2.071,101.071,16
5330,74.071,180.786,16
5331,43.214,221.929,16
5332,44.5,227.071,16
5333,14.929,259.214,16
5334,12.357,209.071,16
5335,5.929,232.214,16
5336,290.071,95.929,16
5337,279.786,39.357,16
5338,288.786,20.071,16
5339,344.071,22.643,16
5340,1287.786,713.071,17
5341,1223.5,713.071,17
5342,1223.5,693.786,17
5343,1193.929,668.071,17
5344,1183.643,644.929,17
5345,1170.786,642.357,17
5346,1184.929,583.214,17
5347,1211.929,538.214,17
5348,1267.214,545.929,17
5349,1263.357,657.786,17
5350,1220.929,491.929,17
5351,1227.357,445.643,17
5352,1219.643,409.643,17
5353,1183.643,409.643,17
5354,1202.929,426.357,17
5355,1190.071,443.071,17
5356,1156.643,395.5,17
5357,1124.5,407.071,17
5358,1133.5,437.929,17
5359,1120.643,488.071,17
5360,1157.929,497.071,17
5361,1085.929,467.5,17
5362,1274.929,355.643,17
5363,1289.071,320.929,17
5364,1272.357,292.643,17
5365,1259.5,201.357,17
5366,1286.5,219.357,17
5367,1244.071,131.929,17
5368,1231.214,126.786,17
5369,1205.5,137.071,17
5370,1228.643,169.214,17
5371,1291.643,167.929,17
5372,1246.643,43.214,17
5373,1204.214,85.643,17
5374,1181.071,81.786,17
5375,1188.786,59.929,17
5376,1142.5,11.071,17
5377,992.071,17.5,17
5378,1031.929,27.786,17
5379,1115.5,43.214,17
5380,1094.929,124.214,17
5381,1075.643,137.071,17
5382,1017.786,58.643,17
5383,962.5,79.214,17
5384,970.214,81.786,17
5385,908.5,36.786,17
5386,914.929,83.071,17
5387,887.929,125.5,17
5388,846.786,140.929,17
5389,857.071,162.786,17
5390,914.929,158.929,17
5391,943.214,162.786,17
5392,947.071,180.786,17
5393,958.643,193.643,17
5394,959.929,211.643,17
5395,922.643,198.786,17
5396,930.357,242.5,17
5397,926.5,247.643,17
5398,913.643,247.643,17
