track_id,frame,x_pixel,y_pixel,x_um,y_um,time_sec
326,19,67.875,447.4609375,28.5075,187.93359375,0.45
326,20,70.4485294117647,445.073529411765,29.5883823529412,186.930882352941,0.475
327,1,97.472,105.504,40.93824,44.31168,0
327,2,98.2686567164179,111.440298507463,41.2728358208955,46.8049253731343,0.025
327,3,94.6417910447761,110.201492537313,39.749552238806,46.2846268656716,0.05
327,4,91.3714285714286,105.764285714286,38.376,44.421,0.075
327,5,94.5681818181818,102.397727272727,39.7186363636364,43.0070454545454,0.1
327,6,97.6230769230769,94.7538461538462,41.0016923076923,39.7966153846154,0.125
327,7,92.7291666666667,90.1041666666667,38.94625,37.84375,0.15
327,8,90.6666666666667,88.5227272727273,38.08,37.1795454545454,0.175
327,9,88.0985915492958,95.7323943661972,37.0014084507042,40.2076056338028,0.2
327,10,87.4248366013072,99.5686274509804,36.718431372549,41.8188235294118,0.225
327,11,82.9365079365079,101.269841269841,34.8333333333333,42.5333333333333,0.25
327,12,78.9197080291971,102.262773722628,33.1462773722628,42.9503649635037,0.275
327,13,77.4375,97.296875,32.52375,40.8646875,0.3
327,14,78.6635514018692,94.8317757009346,33.038691588785,39.8293457943925,0.325
327,15,78.8378378378378,88.2297297297297,33.1118918918919,37.0564864864865,0.35
327,16,65.7003610108303,75.841155234657,27.5941516245487,31.853285198556,0.375
327,17,72.5918367346939,80.5034013605442,30.4885714285714,33.8114285714286,0.4
327,18,73.1726190476191,79.0416666666667,30.7325,33.1975,0.425
327,19,66.8707482993197,77.6598639455782,28.0857142857143,32.6171428571429,0.45
327,20,59.6308243727599,77.9283154121864,25.0449462365591,32.7298924731183,0.475
328,1,114.314049586777,213.661157024793,48.0119008264463,89.7376859504132,0
328,2,114.157894736842,213.5,47.9463157894737,89.67,0.025
328,3,113.8671875,213.4453125,47.82421875,89.64703125,0.05
328,4,114.014184397163,212.843971631206,47.8859574468085,89.3944680851064,0.075
328,5,113.781954887218,212.924812030075,47.7884210526316,89.4284210526316,0.1
328,6,113.772413793103,213.041379310345,47.7844137931034,89.4773793103448,0.125
328,7,113.627450980392,212.993464052288,47.7235294117647,89.4572549019608,0.15
328,8,113.205128205128,213.217948717949,47.5461538461538,89.5515384615385,0.175
328,9,112.872727272727,214.121212121212,47.4065454545455,89.9309090909091,0.2
328,10,113.325,214.28125,47.5965,89.998125,0.225
328,11,113.549668874172,213.701986754967,47.6908609271523,89.7548344370861,0.25
328,12,113.317073170732,213.957317073171,47.5931707317073,89.8620731707317,0.275
328,13,113.751824817518,213.569343065693,47.7757664233577,89.6991240875912,0.3
328,14,113.664233576642,213.459854014599,47.7389781021898,89.6531386861314,0.325
328,15,113.744680851064,213.283687943262,47.7727659574468,89.5791489361702,0.35
328,16,113.582677165354,212.771653543307,47.7047244094488,89.364094488189,0.375
328,17,113.208955223881,213.268656716418,47.5477611940298,89.5728358208955,0.4
328,18,113.007407407407,213.488888888889,47.4631111111111,89.6653333333333,0.425
328,19,112.75,213.477272727273,47.355,89.6604545454545,0.45
328,20,112.827067669173,213.834586466165,47.3873684210526,89.8105263157895,0.475
329,1,116.519230769231,491.461538461538,48.9380769230769,206.413846153846,0
329,2,116.606060606061,490.888888888889,48.9745454545455,206.173333333333,0.025
329,3,116.19387755102,490.908163265306,48.8014285714286,206.181428571429,0.05
329,4,116.438775510204,491,48.9042857142857,206.22,0.075
329,5,116.242990654206,490.579439252336,48.8220560747664,206.043364485981,0.1
329,6,115.324074074074,490.611111111111,48.4361111111111,206.056666666667,0.125
329,7,115.93,490.26,48.6906,205.9092,0.15
329,8,115.93,490.28,48.6906,205.9176,0.175
329,9,115.826923076923,491.067307692308,48.6473076923077,206.248269230769,0.2
329,10,116.752475247525,491.316831683168,49.0360396039604,206.353069306931,0.225
329,11,116.613861386139,490.445544554455,48.9778217821782,205.987128712871,0.25
329,12,116.924528301887,490.679245283019,49.1083018867925,206.085283018868,0.275
329,13,117.1,490.26,49.182,205.9092,0.3
329,14,117.10101010101,489.20202020202,49.1824242424242,205.464848484848,0.325
329,15,117.669902912621,487.660194174757,49.421359223301,204.817281553398,0.35
329,16,116.632075471698,487.396226415094,48.9854716981132,204.70641509434,0.375
329,17,116.207920792079,487.920792079208,48.8073267326733,204.926732673267,0.4
329,18,116.363636363636,488.707070707071,48.8727272727273,205.25696969697,0.425
329,19,117.759615384615,489.288461538462,49.4590384615385,205.501153846154,0.45
329,20,117.851485148515,488.168316831683,49.4976237623762,205.030693069307,0.475
330,1,121.37037037037,252.307407407407,50.9755555555556,105.969111111111,0
330,2,120.823529411765,252.264705882353,50.7458823529412,105.951176470588,0.025
330,3,122.870292887029,253.364016736402,51.6055230125523,106.412887029289,0.05
330,4,125.653696498054,255.793774319066,52.7745525291829,107.433385214008,0.075
330,5,125.748936170213,257.587234042553,52.8145531914894,108.186638297872,0.1
330,6,117.538461538462,252.223076923077,49.3661538461538,105.933692307692,0.125
330,7,121.989932885906,260.98322147651,51.2357718120805,109.612953020134,0.15
330,8,117.230088495575,255,49.2366371681416,107.1,0.175
330,9,114.944444444444,255.412698412698,48.2766666666667,107.273333333333,0.2
330,10,115.627450980392,258.637254901961,48.5635294117647,108.627647058824,0.225
330,11,116.078260869565,258.426086956522,48.7528695652174,108.538956521739,0.25
330,12,113.901515151515,259.310606060606,47.8386363636364,108.910454545455,0.275
330,13,113.449339207048,264.405286343612,47.6487224669604,111.050220264317,0.3
330,14,116.15,261.627777777778,48.783,109.883666666667,0.325
330,15,115.831730769231,264.173076923077,48.6493269230769,110.952692307692,0.35
330,16,114.908571428571,264.102857142857,48.2616,110.9232,0.375
330,17,111.039215686275,263.504901960784,46.6364705882353,110.672058823529,0.4
330,18,111.90234375,261.80859375,46.998984375,109.959609375,0.425
330,19,114.849785407725,264.334763948498,48.2369098712446,111.020600858369,0.45
330,20,111.903225806452,272.225806451613,46.9993548387097,114.334838709677,0.475
331,1,126.365384615385,388.201923076923,53.0734615384615,163.044807692308,0
331,2,127.52427184466,387.466019417476,53.5601941747573,162.73572815534,0.025
331,3,126.142857142857,388.210084033613,52.98,163.048235294118,0.05
331,4,125.952,388.624,52.89984,163.22208,0.075
331,5,125.982142857143,388.508928571429,52.9125,163.17375,0.1
331,6,125.783783783784,388.684684684685,52.8291891891892,163.247567567568,0.125
331,7,125.373913043478,388.104347826087,52.6570434782609,163.003826086957,0.15
331,8,125.529914529915,387.179487179487,52.7225641025641,162.615384615385,0.175
331,9,126.56880733945,386.706422018349,53.1588990825688,162.416697247706,0.2
331,10,126.581818181818,386.927272727273,53.1643636363636,162.509454545455,0.225
331,11,126.25641025641,387.17094017094,53.0276923076923,162.611794871795,0.25
331,12,124.926229508197,387.860655737705,52.4690163934426,162.901475409836,0.275
331,13,125.092592592593,387.583333333333,52.5388888888889,162.785,0.3
331,14,125.504854368932,387.912621359223,52.7120388349515,162.923300970874,0.325
331,15,125.131313131313,387.414141414141,52.5551515151515,162.713939393939,0.35
331,16,125.478260869565,386.965217391304,52.7008695652174,162.525391304348,0.375
331,17,125.698275862069,386.801724137931,52.793275862069,162.456724137931,0.4
331,18,125.066037735849,386.622641509434,52.5277358490566,162.381509433962,0.425
331,19,125.081081081081,386.675675675676,52.5340540540541,162.403783783784,0.45
331,20,125.318584070796,385.769911504425,52.6338053097345,162.023362831858,0.475
332,1,131.746268656716,404.134328358209,55.3334328358209,169.736417910448,0
332,2,131.439716312057,403.617021276596,55.2046808510638,169.51914893617,0.025
332,3,132.233082706767,404.375939849624,55.5378947368421,169.837894736842,0.05
332,4,131.951219512195,405.455284552846,55.4195121951219,170.291219512195,0.075
332,5,131.235294117647,406.220588235294,55.1188235294118,170.612647058824,0.1
332,6,129.279411764706,406.036764705882,54.2973529411765,170.535441176471,0.125
332,7,128.899224806202,406.007751937984,54.1376744186046,170.523255813953,0.15
332,8,129.36,405.664,54.3312,170.37888,0.175
332,9,128.887218045113,406.526315789474,54.1326315789474,170.741052631579,0.2
332,10,128.607692307692,406.084615384615,54.0152307692308,170.555538461538,0.225
332,11,129.712121212121,405.583333333333,54.4790909090909,170.345,0.25
332,12,128.027027027027,405.527027027027,53.7713513513513,170.321351351351,0.275
332,13,125.496402877698,402.920863309353,52.7084892086331,169.226762589928,0.3
332,14,123.953846153846,401.846153846154,52.0606153846154,168.775384615385,0.325
332,15,122.504273504273,401.700854700855,51.4517948717949,168.714358974359,0.35
332,16,123.955555555556,402.577777777778,52.0613333333333,169.082666666667,0.375
332,17,124.055555555556,402.293650793651,52.1033333333333,168.963333333333,0.4
332,18,126.982222222222,405.902222222222,53.3325333333333,170.478933333333,0.425
332,19,126.847715736041,404.142131979695,53.2760406091371,169.739695431472,0.45
332,20,126.502564102564,402.48717948718,53.1310769230769,169.044615384615,0.475
333,1,138.192307692308,47.9692307692308,58.0407692307692,20.1470769230769,0
333,2,137.278571428571,48.5428571428571,57.657,20.388,0.025
333,3,136.632653061224,47.6938775510204,57.3857142857143,20.0314285714286,0.05
333,4,136.376,48.32,57.27792,20.2944,0.075
333,5,134.787671232877,47.8424657534247,56.6108219178082,20.0938356164384,0.1
333,6,135.4140625,47.5078125,56.87390625,19.95328125,0.125
333,7,135.365671641791,47.8955223880597,56.8535820895522,20.1161194029851,0.15
333,8,135.612403100775,47.4263565891473,56.9572093023256,19.9190697674419,0.175
333,9,135.146153846154,46.3076923076923,56.7613846153846,19.4492307692308,0.2
333,10,135.04958677686,45.8264462809917,56.720826446281,19.2471074380165,0.225
333,11,135.704,45.88,56.99568,19.2696,0.25
333,12,136.282442748092,47.3435114503817,57.2386259541985,19.8842748091603,0.275
333,13,136.346774193548,46.9274193548387,57.2656451612903,19.7095161290323,0.3
333,14,136.8828125,46.6015625,57.49078125,19.57265625,0.325
333,15,135.721153846154,48.8509615384615,57.0028846153846,20.5174038461538,0.35
333,16,132.841698841699,47.8532818532819,55.7935135135135,20.0983783783784,0.375
333,17,132.351449275362,46.5217391304348,55.5876086956522,19.5391304347826,0.4
333,18,139.119047619048,43.3253968253968,58.43,18.1966666666667,0.425
333,19,137.622047244094,44.1181102362205,57.8012598425197,18.5296062992126,0.45
333,20,138.168,45.48,58.03056,19.1016,0.475
334,1,144.476923076923,362.761538461538,60.6803076923077,152.359846153846,0
334,2,140.256157635468,365.586206896552,58.9075862068966,153.546206896552,0.025
334,3,138.51256281407,362.366834170854,58.1752763819095,152.194070351759,0.05
334,4,139.928057553957,356.877697841727,58.7697841726619,149.888633093525,0.075
334,5,136.720930232558,359.772093023256,57.4227906976744,151.104279069767,0.1
334,6,134.701492537313,359.626865671642,56.5746268656716,151.04328358209,0.125
334,7,133.115740740741,357.921296296296,55.9086111111111,150.326944444444,0.15
334,8,132.496350364963,351.175182481752,55.6484671532847,147.493576642336,0.175
334,9,134.135714285714,348.935714285714,56.337,146.553,0.2
334,10,130.738372093023,346.755813953488,54.9101162790698,145.637441860465,0.225
334,11,128.720238095238,343.797619047619,54.0625,144.395,0.25
334,12,129.86,344.88,54.5412,144.8496,0.275
334,13,129.88,343.22,54.5496,144.1524,0.3
334,14,130.807453416149,339.863354037267,54.9391304347826,142.742608695652,0.325
334,15,127.418604651163,339.046511627907,53.5158139534884,142.399534883721,0.35
334,16,123.171641791045,336.477611940299,51.7320895522388,141.320597014925,0.375
334,17,121.905660377358,333.603773584906,51.2003773584906,140.11358490566,0.4
334,18,122.676691729323,330.390977443609,51.5242105263158,138.764210526316,0.425
334,19,123.967105263158,327.223684210526,52.0661842105263,137.433947368421,0.45
334,20,120.906040268456,325.167785234899,50.7805369127517,136.570469798658,0.475
335,1,147.283333333333,471.525,61.859,198.0405,0
335,2,147.69918699187,472.056910569106,62.0336585365854,198.263902439024,0.025
335,3,147.913793103448,472.310344827586,62.1237931034483,198.370344827586,0.05
335,4,147.5234375,471.984375,61.95984375,198.2334375,0.075
335,5,147.053435114504,470.931297709924,61.7624427480916,197.791145038168,0.1
335,6,147.60162601626,471.040650406504,61.9926829268293,197.837073170732,0.125
335,7,147.450819672131,470.672131147541,61.9293442622951,197.682295081967,0.15
335,8,147.345588235294,470.830882352941,61.8851470588235,197.748970588235,0.175
335,9,147.2578125,471.046875,61.84828125,197.8396875,0.2
335,10,147.28125,470.421875,61.858125,197.5771875,0.225
335,11,146.856115107914,470.05035971223,61.6795683453237,197.421151079137,0.25
335,12,146.3984375,469.5859375,61.48734375,197.22609375,0.275
335,13,145.671875,469.2734375,61.1821875,197.09484375,0.3
335,14,145.766423357664,469.401459854015,61.221897810219,197.148613138686,0.325
335,15,145.763779527559,468.795275590551,61.2207874015748,196.894015748031,0.35
335,16,145.597014925373,468.276119402985,61.1507462686567,196.675970149254,0.375
335,17,146.388888888889,468.309523809524,61.4833333333333,196.69,0.4
335,18,146.661417322835,468.023622047244,61.5977952755905,196.569921259843,0.425
335,19,146.274809160305,467.740458015267,61.4354198473282,196.450992366412,0.45
335,20,147.165289256198,467.165289256198,61.8094214876033,196.209421487603,0.475
336,1,157.806451612903,720.951612903226,66.2787096774194,302.799677419355,0
336,2,157.345132743363,723.446902654867,66.0849557522124,303.847699115044,0.025
336,3,162.901639344262,725.22131147541,68.4186885245902,304.592950819672,0.05
336,4,160.055248618785,725.690607734807,67.2232044198895,304.790055248619,0.075
336,5,162.207207207207,725.612612612613,68.127027027027,304.757297297297,0.1
336,6,161.933333333333,725.742857142857,68.012,304.812,0.125
336,7,162.824742268041,725.60824742268,68.3863917525773,304.755463917526,0.15
336,8,158.459459459459,725.675675675676,66.552972972973,304.783783783784,0.175
336,9,159.954081632653,723.790816326531,67.1807142857143,303.992142857143,0.2
336,10,159.944186046512,722.172093023256,67.1765581395349,303.312279069767,0.225
336,11,164.84375,727.078125,69.234375,305.3728125,0.25
336,12,159.817204301075,718.790322580645,67.1232258064516,301.891935483871,0.275
336,13,165.601769911504,725.699115044248,69.5527433628318,304.793628318584,0.3
336,14,166.342281879195,723.993288590604,69.8637583892617,304.077181208054,0.325
336,15,155.086956521739,722.162055335968,65.1365217391304,303.308063241107,0.35
336,16,166.340425531915,726.042553191489,69.8629787234043,304.937872340425,0.375
336,17,166.663157894737,725.915789473684,69.9985263157895,304.884631578947,0.4
336,18,166.325,726.6375,69.8565,305.18775,0.425
336,19,165.95652173913,726.195652173913,69.7017391304348,305.002173913043,0.45
336,20,165.5,725.760416666667,69.51,304.819375,0.475
337,1,162.20202020202,437.858585858586,68.1248484848485,183.900606060606,0
337,2,161.6875,439.419642857143,67.90875,184.55625,0.025
337,3,160.207407407407,438.703703703704,67.2871111111111,184.255555555556,0.05
337,4,159.84375,439.6171875,67.134375,184.63921875,0.075
337,5,159.031007751938,438.124031007752,66.7930232558139,184.012093023256,0.1
337,6,156.450381679389,433.809160305344,65.7091603053435,182.199847328244,0.125
337,7,156.365671641791,433.925373134328,65.6735820895522,182.248656716418,0.15
337,8,156.557251908397,433.297709923664,65.7540458015267,181.985038167939,0.175
337,9,157.284615384615,434.607692307692,66.0595384615385,182.535230769231,0.2
337,10,154.838926174497,434.771812080537,65.0323489932886,182.604161073825,0.225
337,11,154.48951048951,435.832167832168,64.8855944055944,183.04951048951,0.25
337,12,153.022900763359,437.526717557252,64.2696183206107,183.761221374046,0.275
337,13,148.520833333333,435.885416666667,62.37875,183.071875,0.3
337,14,151.546666666667,436.94,63.6496,183.5148,0.325
337,15,152.122302158273,436.345323741007,63.8913669064748,183.265035971223,0.35
337,16,151.970802919708,437.496350364964,63.8277372262774,183.748467153285,0.375
337,17,148.135135135135,435.369369369369,62.2167567567568,182.855135135135,0.4
337,18,147.433962264151,435.77358490566,61.9222641509434,183.024905660377,0.425
337,19,147.638095238095,436.142857142857,62.008,183.18,0.45
337,20,146.240384615385,436.211538461538,61.4209615384615,183.208846153846,0.475
338,1,169.216417910448,317.902985074627,71.0708955223881,133.519253731343,0
338,2,167.903703703704,314.466666666667,70.5195555555556,132.076,0.025
338,3,166.692307692308,313.216783216783,70.0107692307692,131.551048951049,0.05
338,4,167.652173913043,314.391304347826,70.4139130434783,132.044347826087,0.075
338,5,166.704225352113,311.971830985916,70.0157746478873,131.028169014085,0.1
338,6,164.887755102041,309.418367346939,69.2528571428571,129.955714285714,0.125
338,7,173.111111111111,309.222222222222,72.7066666666667,129.873333333333,0.15
338,8,172.964539007092,309.13475177305,72.6451063829787,129.836595744681,0.175
338,9,169.166666666667,304.509259259259,71.05,127.893888888889,0.2
338,10,172.458064516129,306.309677419355,72.4323870967742,128.650064516129,0.225
338,11,176.48951048951,309.006993006993,74.1255944055944,129.782937062937,0.25
338,12,177.720779220779,307.668831168831,74.6427272727273,129.220909090909,0.275
338,13,178.25,306.034722222222,74.865,128.534583333333,0.3
338,14,177.992907801418,307.241134751773,74.7570212765957,129.041276595745,0.325
338,15,177.419117647059,306.720588235294,74.5160294117647,128.822647058824,0.35
338,16,178.94776119403,304.60447761194,75.1580597014925,127.933880597015,0.375
338,17,178.026490066225,305,74.7711258278146,128.1,0.4
338,18,174.882352941176,306.640522875817,73.4505882352941,128.789019607843,0.425
338,19,174.065088757396,304.597633136095,73.1073372781065,127.93100591716,0.45
338,20,173.889502762431,303.618784530387,73.033591160221,127.519889502762,0.475
339,1,170.140776699029,650.364077669903,71.4591262135922,273.152912621359,0
339,2,173.417355371901,652.078512396694,72.8352892561984,273.872975206612,0.025
339,3,173.643724696356,655.63967611336,72.9303643724696,275.368663967611,0.05
339,4,173.259689922481,655.387596899225,72.7690697674419,275.262790697674,0.075
339,5,171.712328767123,654,72.1191780821918,274.68,0.1
339,6,168.536170212766,654.974468085106,70.7851914893617,275.089276595745,0.125
339,7,166.347014925373,658.055970149254,69.8657462686567,276.383507462687,0.15
339,8,167.713147410359,659.908366533865,70.4395219123506,277.161513944223,0.175
339,9,171.696808510638,664.88829787234,72.1126595744681,279.253085106383,0.2
339,10,168.538461538462,666.350427350427,70.7861538461539,279.867179487179,0.225
339,11,166.079470198675,670.754966887417,69.7533774834437,281.717086092715,0.25
339,12,164.895833333333,672.256944444444,69.25625,282.347916666667,0.275
339,13,160.430656934307,674.583941605839,67.3808759124088,283.325255474453,0.3
339,14,154.907142857143,674.814285714286,65.061,283.422,0.325
339,15,156.521428571429,677.2,65.739,284.424,0.35
339,16,160.537313432836,680.932835820896,67.425671641791,285.991791044776,0.375
339,17,159.993788819876,682.285714285714,67.1973913043478,286.56,0.4
339,18,159.212903225806,683.767741935484,66.8694193548387,287.182451612903,0.425
339,19,158.222222222222,685.143790849673,66.4533333333333,287.760392156863,0.45
339,20,152.858064516129,687.174193548387,64.2003870967742,288.613161290323,0.475
340,1,172.04347826087,402.271739130435,72.2582608695652,168.954130434783,0
340,2,171.258064516129,402.161290322581,71.9283870967742,168.907741935484,0.025
340,3,171.714285714286,401.923076923077,72.12,168.807692307692,0.05
340,4,172.225806451613,402.096774193548,72.3348387096774,168.88064516129,0.075
340,5,172.720430107527,401.967741935484,72.5425806451613,168.826451612903,0.1
340,6,172.526315789474,402.484210526316,72.4610526315789,169.043368421053,0.125
340,7,172.372340425532,402.393617021277,72.3963829787234,169.005319148936,0.15
340,8,171.381443298969,402.443298969072,71.980206185567,169.02618556701,0.175
340,9,171.520408163265,402.336734693878,72.0385714285714,168.981428571429,0.2
340,10,171.721649484536,402.319587628866,72.1230927835051,168.974226804124,0.225
340,11,171.845360824742,401.845360824742,72.1750515463918,168.775051546392,0.25
340,12,172.049019607843,402.166666666667,72.2605882352941,168.91,0.275
340,13,172.175257731959,403.010309278351,72.3136082474227,169.264329896907,0.3
340,14,172.112244897959,403.642857142857,72.2871428571429,169.53,0.325
340,15,171.887755102041,403.438775510204,72.1928571428571,169.444285714286,0.35
340,16,172.204301075269,403.52688172043,72.3258064516129,169.481290322581,0.375
340,17,172.922222222222,403.244444444444,72.6273333333333,169.362666666667,0.4
340,18,172.733333333333,403.111111111111,72.548,169.306666666667,0.425
340,19,173.158415841584,402.722772277228,72.7265346534653,169.143564356436,0.45
340,20,173.224489795918,403.387755102041,72.7542857142857,169.422857142857,0.475
341,1,174.439655172414,103.034482758621,73.2646551724138,43.2744827586207,0
341,2,180.363636363636,103.670454545455,75.7527272727273,43.5415909090909,0.025
341,3,183.025806451613,101.81935483871,76.8708387096774,42.7641290322581,0.05
341,4,180.871951219512,99.1646341463415,75.9662195121951,41.6491463414634,0.075
341,5,179.084337349398,97.5722891566265,75.215421686747,40.9803614457831,0.1
341,6,178.206106870229,93.8931297709924,74.8465648854962,39.4351145038168,0.125
341,7,175.589928057554,96.6402877697842,73.7477697841727,40.5889208633093,0.15
341,8,166.57264957265,100.589743589744,69.9605128205128,42.2476923076923,0.175
341,9,163.564885496183,98.5648854961832,68.6972519083969,41.3972519083969,0.2
341,10,161.247863247863,99.4871794871795,67.7241025641026,41.7846153846154,0.225
341,11,164.536363636364,96.2636363636364,69.1052727272727,40.4307272727273,0.25
341,12,168.833333333333,95.2826086956522,70.91,40.0186956521739,0.275
341,13,168.398550724638,92.3985507246377,70.7273913043478,38.8073913043478,0.3
341,14,170.573913043478,89.1565217391304,71.6410434782609,37.4457391304348,0.325
341,15,166.803418803419,86.1367521367521,70.0574358974359,36.1774358974359,0.35
341,16,161.126050420168,92.2436974789916,67.6729411764706,38.7423529411765,0.375
341,17,158.65873015873,96.6031746031746,66.6366666666667,40.5733333333333,0.4
341,18,154.475,94.8333333333333,64.8795,39.83,0.425
341,19,153.055555555556,95.9444444444444,64.2833333333333,40.2966666666667,0.45
341,20,149.513043478261,94.4086956521739,62.7954782608696,39.651652173913,0.475
342,1,192.503846153846,589.346153846154,80.8516153846154,247.525384615385,0
342,2,193.764150943396,590.429245283019,81.3809433962264,247.980283018868,0.025
342,3,194.986425339367,589.239819004525,81.8942986425339,247.4807239819,0.05
342,4,194.574561403509,588.320175438596,81.7213157894737,247.094473684211,0.075
342,5,195.166666666667,588.148648648649,81.97,247.022432432432,0.1
342,6,194.669444444444,579.719444444444,81.7611666666667,243.482166666667,0.125
342,7,200.816091954023,586.086206896552,84.3427586206897,246.156206896552,0.15
342,8,200.522471910112,585.640449438202,84.2194382022472,245.968988764045,0.175
342,9,201.223404255319,586.223404255319,84.513829787234,246.213829787234,0.2
342,10,200.97311827957,586.537634408602,84.4087096774194,246.345806451613,0.225
342,11,201.472222222222,584.705555555556,84.6183333333333,245.576333333333,0.25
342,12,202.994047619048,582.47619047619,85.2575,244.64,0.275
342,13,202.821229050279,582.536312849162,85.1849162011173,244.665251396648,0.3
342,14,201.422857142857,583.028571428571,84.5976,244.872,0.325
342,15,197.497487437186,573.311557788945,82.9489447236181,240.790854271357,0.35
342,16,199.759213759214,573.70515970516,83.8988697788698,240.956167076167,0.375
342,17,203.023364485981,572.761682242991,85.2698130841121,240.559906542056,0.4
342,18,204.518427518428,572.113022113022,85.8977395577396,240.287469287469,0.425
342,19,204.8,572.816129032258,86.016,240.582774193548,0.45
342,20,203.703081232493,571.221288515406,85.5552941176471,239.912941176471,0.475
343,1,203.51376146789,159.669724770642,85.4757798165138,67.0612844036697,0
343,2,206.560975609756,160.99512195122,86.7556097560976,67.6179512195122,0.025
343,3,206.238095238095,160.868131868132,86.62,67.5646153846154,0.05
343,4,202.956349206349,160.47619047619,85.2416666666667,67.4,0.075
343,5,205.478723404255,169.063829787234,86.3010638297872,71.0068085106383,0.1
343,6,202.116465863454,158.265060240964,84.8889156626506,66.4713253012048,0.125
343,7,202.611814345992,155.599156118143,85.0969620253164,65.3516455696203,0.15
343,8,208.542056074766,151.336448598131,87.5876635514019,63.5613084112149,0.175
343,9,211.915887850467,154.018691588785,89.0046728971963,64.6878504672897,0.2
343,10,212.652631578947,151.621052631579,89.3141052631579,63.6808421052632,0.225
343,11,215.0625,146.8671875,90.32625,61.68421875,0.25
343,12,213.751824817518,145.416058394161,89.7757664233577,61.0747445255474,0.275
343,13,210.294117647059,144.411764705882,88.3235294117647,60.6529411764706,0.3
343,14,211.580952380952,143.67619047619,88.864,60.344,0.325
343,15,214.369127516779,142.959731543624,90.035033557047,60.0430872483222,0.35
343,16,215.655405405405,142.912162162162,90.5752702702703,60.0231081081081,0.375
343,17,219.066666666667,144.352380952381,92.008,60.628,0.4
343,18,225.367857142857,143.996428571429,94.6545,60.4785,0.425
343,19,223.282527881041,143.654275092937,93.7786617100372,60.3347955390335,0.45
343,20,219.380281690141,137.915492957746,92.1397183098591,57.9245070422535,0.475
344,1,203.298969072165,426.010309278351,85.3855670103093,178.924329896907,0
344,2,203.673076923077,421.403846153846,85.5426923076923,176.989615384615,0.025
344,3,206.530973451327,418.778761061947,86.7430088495575,175.887079646018,0.05
344,4,208.685714285714,421.933333333333,87.648,177.212,0.075
344,5,211.765306122449,427.377551020408,88.9414285714286,179.498571428571,0.1
344,6,215.5,425.9375,90.51,178.89375,0.125
344,7,217.454545454545,423.434343434343,91.3309090909091,177.842424242424,0.15
344,8,215.125,418.829545454545,90.3525,175.908409090909,0.175
344,9,217.892561983471,416.404958677686,91.5148760330578,174.890082644628,0.2
344,10,222.775700934579,418.121495327103,93.5657943925234,175.611028037383,0.225
344,11,222.219047619048,421.571428571429,93.332,177.06,0.25
344,12,222.954954954955,423.990990990991,93.6410810810811,178.076216216216,0.275
344,13,226.147826086957,421.791304347826,94.9820869565217,177.152347826087,0.3
344,14,226.814432989691,419.092783505155,95.2620618556701,176.018969072165,0.325
344,15,226.03125,415.364583333333,94.933125,174.453125,0.35
344,16,230.471698113208,415.433962264151,96.7981132075472,174.482264150943,0.375
344,17,232.91452991453,416.42735042735,97.8241025641026,174.899487179487,0.4
344,18,232.94,420.54,97.8348,176.6268,0.425
344,19,237.144230769231,421.086538461538,99.6005769230769,176.856346153846,0.45
344,20,239.108910891089,419.108910891089,100.425742574257,176.025742574257,0.475
345,1,218.727272727273,464.477272727273,91.8654545454545,195.080454545455,0
345,2,215.929752066116,469.615702479339,90.6904958677686,197.238595041322,0.025
345,3,211.040983606557,472.762295081967,88.6372131147541,198.560163934426,0.05
345,4,208.261261261261,471.513513513513,87.4697297297297,198.035675675676,0.075
345,5,199.991379310345,472.034482758621,83.9963793103448,198.254482758621,0.1
345,6,197.240384615385,467.75,82.8409615384615,196.455,0.125
345,7,203.875,461.908333333333,85.6275,194.0015,0.15
345,8,204.679389312977,452.81679389313,85.9653435114504,190.183053435115,0.175
345,9,200.708333333333,450.513888888889,84.2975,189.215833333333,0.2
345,10,198.56880733945,446.587155963303,83.3988990825688,187.566605504587,0.225
345,11,194.056910569106,453.219512195122,81.5039024390244,190.352195121951,0.25
345,12,190.045112781955,460.165413533835,79.818947368421,193.269473684211,0.275
345,13,184.613793103448,456.71724137931,77.5377931034483,191.82124137931,0.3
345,14,184.051851851852,456.214814814815,77.3017777777778,191.610222222222,0.325
345,15,181.033898305085,454.669491525424,76.0342372881356,190.961186440678,0.35
345,16,188.109243697479,449.46218487395,79.0058823529412,188.774117647059,0.375
345,17,196,444.96694214876,82.32,186.886115702479,0.4
345,18,192.909722222222,436.027777777778,81.0220833333333,183.131666666667,0.425
345,19,189.369127516779,434.456375838926,79.535033557047,182.471677852349,0.45
345,20,187.651376146789,431.733944954128,78.8135779816514,181.328256880734,0.475
346,1,220.310650887574,230.452662721893,92.5304733727811,96.7901183431953,0
346,2,220.854489164087,227.588235294118,92.7588854489164,95.5870588235294,0.025
346,3,219.400584795322,223.783625730994,92.1482456140351,93.9891228070175,0.05
346,4,216.918781725888,230.355329949239,91.1058883248731,96.7492385786802,0.075
346,5,216.947867298578,232.383886255924,91.1181042654028,97.6012322274882,0.1
346,6,218.256038647343,234.676328502415,91.6675362318841,98.5640579710145,0.125
346,7,217.400966183575,235.642512077295,91.3084057971014,98.9698550724638,0.15
346,8,217.051643192488,236.835680751174,91.1616901408451,99.4709859154929,0.175
346,9,214.890909090909,238.072727272727,90.2541818181818,99.9905454545454,0.2
